,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
grid0_cycle1_run19,278850,279066,279282,279498,279714,278844,279060,279930,279276,278838,279054,279492,279270,278832,279708,279048,279486,279264,278826,279702
grid0_cycle2_run19,279930,279714,279498,279282,279066,278850,279924,279708,279492,279276,279060,279918,278844,279702,279486,279270,272154,279054,279912,278838
grid0_cycle3_run19,279930,279714,279498,279282,279066,278850,279924,279708,279492,279276,279060,278844,279918,279702,279486,279270,279054,278838,279912,272154
grid0_cycle4_run19,278850,279066,279282,279498,279714,279930,278844,279060,279276,279492,279708,279924,278838,279054,279270,279486,279702,271074,271290,271506
grid0_cycle5_run19,278850,279066,279282,279498,279714,279930,278844,279060,279276,279492,279708,271074,271290,278838,279054,271506,279270,271722,279486,271938
grid0_cycle1_run20,279930,279924,279714,279918,279912,279498,279894,279906,279282,279900,279858,279066,279708,278850,279822,279702,279492,279888,279696,279486
grid0_cycle2_run20,279930,279714,279498,279282,279066,278850,279924,279708,279918,279492,279276,279060,272154,278844,279702,279912,279486,279270,271938,279054
grid0_cycle3_run20,279930,279714,279498,279282,279066,278850,279924,279918,272154,279708,279912,264378,279492,279276,279702,271938,279906,279060,279486,271722
grid0_cycle4_run20,279930,279714,279498,279282,279066,278850,272154,279924,271938,279708,271722,279492,271506,264378,279276,271290,271074,279918,279060,278844
grid0_cycle5_run20,279930,279714,279498,279282,279066,278850,279924,272154,279708,279492,279918,271938,279276,271722,279060,278844,264378,271506,271290,271074
grid0_cycle1_run21,279930,279714,279498,279282,279066,278850,279924,279931,279708,279492,279276,279918,279715,279060,278844,279499,272154,279283,279067,278851
grid0_cycle2_run21,279930,279714,279498,279282,279066,278850,279924,279708,279492,279276,279060,278844,279918,279702,279486,279270,279054,278838,272154,271938
grid0_cycle3_run21,279930,279714,279498,279282,279066,278850,279924,279708,279918,279492,279276,279060,278844,279702,279912,279486,279270,272154,279054,278838
grid0_cycle4_run21,279930,279714,279498,279282,279066,278850,279924,279708,279492,279276,279918,279060,278844,272154,279702,279486,279270,279912,279054,271938
grid0_cycle5_run21,279930,279714,279498,279282,279066,278850,279924,279708,279918,279492,279276,279060,278844,279702,279912,279486,272154,279270,279054,278838
grid0_cycle1_run22,279930,279714,279498,279282,279066,278850,272154,279924,271938,279708,271722,264378,279492,271506,279918,279276,271290,271074,279060,278844
grid0_cycle2_run22,278850,279066,279282,279498,279714,279930,278814,279030,279246,278844,279462,279060,271074,279678,279276,271290,279492,271506,279708,271722
grid0_cycle3_run22,279930,279714,279498,279282,279066,278850,272154,279924,271938,271722,279708,271506,278634,279492,271290,264378,271074,279276,279060,278844
grid0_cycle4_run22,279930,279714,279498,279282,279066,278850,272154,279924,271938,279708,271722,264378,279492,279918,271506,279276,271290,279060,271074,278844
grid0_cycle5_run22,279930,279714,279498,279282,279066,278850,272154,271938,271722,271506,271290,271074,279924,279708,279492,279276,279060,278844,264378,264162
grid0_cycle1_run23,278850,279066,279282,278844,278838,279060,278832,279498,279054,278826,279048,278820,279276,279042,279714,279270,279036,279264,279492,279258
grid0_cycle2_run23,278850,279066,279282,279498,279714,278844,279930,279060,279276,278838,279054,279492,278814,279030,279270,279708,278832,279048,279246,279486
grid0_cycle3_run23,278850,279066,279282,279498,279714,278844,279930,279060,279276,278838,279054,279492,279270,279708,278832,279048,279486,271074,271290,279264
grid0_cycle4_run23,278850,279066,279282,279498,279714,279930,278844,279060,279276,278838,279492,279054,279708,279270,278832,279486,279048,271074,279702,271290
grid0_cycle5_run23,278850,279066,279282,279498,279714,279930,278844,279060,279276,279492,278838,279708,279054,279270,279486,278832,279702,279048,279924,271074
grid0_cycle1_run24,279930,279924,279918,279912,279906,279900,279714,279708,279702,279696,279690,279684,279498,279492,279486,279480,279474,279468,279282,279276
grid0_cycle2_run24,278850,279066,279282,279498,279714,278844,279060,278838,279276,279054,278832,279492,279270,279048,278826,279930,279708,279486,279264,271074
grid0_cycle3_run24,278850,279066,279282,279498,279714,278844,279060,279930,279276,278838,279054,279492,279270,278832,279708,279048,279486,279264,278826,279702
grid0_cycle4_run24,278850,279066,279282,279498,279714,279930,278844,279060,279276,279492,278838,279708,279054,279270,279486,278832,279702,279048,279924,279264
grid0_cycle5_run24,278850,279066,279282,279498,279714,279930,278844,279060,279276,279492,279708,279924,271074,271290,271506,271722,271938,278838,279054,279270
grid0_cycle1_run25,279930,279924,279714,279918,279498,279912,279282,272154,279906,279066,279900,278850,279894,279708,264378,279702,279492,279858,279696,279486
