,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
grid1_cycle1_run5,278202,279678,278418,279498,279246,277986,279462,279714,278166,278382,279282,277950,270390,270606,270426,270210,270642,270174,279066,277770
grid1_cycle2_run5,207930,270390,255054,225066,262434,215778,255090,278346,225030,217074,255198,262362,215742,208650,224994,262398,255234,208218,224958,279714
grid1_cycle3_run5,233274,232590,233238,233058,232842,279714,232410,279678,232626,279246,279462,233022,279498,232374,279894,279930,279066,279030,232806,279282
grid1_cycle4_run5,263730,223950,217074,270858,263046,270822,217038,279678,223734,215742,225282,271902,262866,262830,232806,233274,207750,215778,264342,271938
grid1_cycle5_run5,254622,256134,255702,256386,254190,255486,254874,256566,256170,254442,255738,256350,255090,255054,254658,255270,254226,255522,254406,255918
grid1_cycle1_run6,263070,263076,264366,264372,270852,279918,278622,278628,272148,272142,270846,279924,264360,263064,278616,279912,272136,270840,263082,264378
grid1_cycle2_run6,264372,272148,279708,264162,279714,279930,264378,272154,271932,264156,271938,279924,263946,263730,271716,279282,279276,263940,279492,279498
grid1_cycle3_run6,269772,269778,277980,277986,279282,271500,271506,270852,271716,278412,278196,271722,278202,269988,271932,269994,279276,278844,278850,277770
grid1_cycle4_run6,263514,263946,262002,264162,262650,271068,262644,263082,263292,263298,269994,270852,270642,263724,271074,269988,262866,261996,270636,262860
grid1_cycle5_run6,270642,262428,263076,278850,278844,263082,277764,279714,277770,263514,270852,270858,263508,263724,263730,262644,262650,278634,278628,271932
grid1_cycle1_run7,279282,271506,263730,271470,279246,272154,271938,279498,279714,279930,271722,255954,263694,263946,264378,264162,271902,279678,279894,279462
grid1_cycle2_run7,271290,279498,272154,279714,271938,271722,279066,264378,263514,264162,279282,263730,271506,279930,263946,279678,279462,279894,263478,279030
grid1_cycle3_run7,279456,271062,271068,271074,263934,278802,263940,263946,278808,278814,278838,278844,278850,271242,271248,271254,271278,271284,271290,263250
grid1_cycle4_run7,279054,270426,278844,277974,270630,271722,270846,271938,277548,279066,277758,277542,278628,272154,270642,278412,277554,271506,277986,271290
grid1_cycle5_run7,271290,278406,253740,253746,260706,260700,278382,260694,278376,278370,278364,260688,253752,253758,270810,260670,260664,260658,253776,260652
grid1_cycle1_run8,268902,269118,268686,260910,276678,261342,276894,276462,261126,261348,269124,268908,260916,276468,276684,276900,261132,268692,261558,261774
grid1_cycle2_run8,262206,268902,262218,253794,270630,268908,253788,268686,254646,253998,254004,268692,253782,254010,268698,255084,253134,253140,253146,254442
