,0
grid9_cycle5_run4,3
grid9_cycle1_run5,0
grid9_cycle2_run5,0
grid9_cycle3_run5,14
grid9_cycle4_run5,37
grid9_cycle5_run5,15
grid9_cycle1_run6,2
grid9_cycle2_run6,33
grid9_cycle3_run6,54
grid9_cycle4_run6,85
grid9_cycle5_run6,12
grid9_cycle1_run7,10
grid9_cycle2_run7,27
grid9_cycle3_run7,24
grid9_cycle4_run7,25
grid9_cycle5_run7,6
grid9_cycle1_run8,0
grid9_cycle2_run8,0
grid9_cycle3_run8,19
grid9_cycle4_run8,30
grid9_cycle5_run8,8
grid9_cycle1_run9,0
grid9_cycle2_run9,0
grid9_cycle3_run9,12
grid9_cycle4_run9,66
grid9_cycle5_run9,2
grid10_cycle1_run0,26
grid10_cycle2_run0,23
grid10_cycle3_run0,54
grid10_cycle4_run0,6
grid10_cycle5_run0,10
grid10_cycle1_run1,9
grid10_cycle2_run1,31
grid10_cycle3_run1,24
grid10_cycle4_run1,9
grid10_cycle5_run1,8
grid10_cycle1_run2,16
grid10_cycle2_run2,24
grid10_cycle3_run2,42
grid10_cycle4_run2,8
grid10_cycle5_run2,0
grid10_cycle1_run3,24
grid10_cycle2_run3,67
grid10_cycle3_run3,57
grid10_cycle4_run3,12
grid10_cycle5_run3,4
grid10_cycle1_run4,0
grid10_cycle2_run4,59
grid10_cycle3_run4,55
grid10_cycle4_run4,5
grid10_cycle5_run4,0
grid10_cycle1_run5,2
grid10_cycle2_run5,72
grid10_cycle3_run5,21
grid10_cycle4_run5,0
grid10_cycle5_run5,7
grid10_cycle1_run6,47
grid10_cycle2_run6,76
grid10_cycle3_run6,36
grid10_cycle4_run6,12
grid10_cycle5_run6,3
grid10_cycle1_run7,34
grid10_cycle2_run7,69
grid10_cycle3_run7,29
grid10_cycle4_run7,12
grid10_cycle5_run7,2
grid10_cycle1_run8,16
grid10_cycle2_run8,46
grid10_cycle3_run8,20
grid10_cycle4_run8,2
grid10_cycle5_run8,2
grid10_cycle1_run9,4
grid10_cycle2_run9,74
grid10_cycle3_run9,28
grid10_cycle4_run9,13
grid10_cycle5_run9,10
grid11_cycle1_run0,30
grid11_cycle2_run0,10
grid11_cycle3_run0,8
grid11_cycle4_run0,5
grid11_cycle5_run0,2
grid11_cycle1_run1,72
grid11_cycle2_run1,15
grid11_cycle3_run1,6
grid11_cycle4_run1,3
grid11_cycle5_run1,5
grid11_cycle1_run2,51
grid11_cycle2_run2,14
grid11_cycle3_run2,6
grid11_cycle4_run2,11
grid11_cycle5_run2,6
grid11_cycle1_run3,39
grid11_cycle2_run3,16
grid11_cycle3_run3,3
grid11_cycle4_run3,10
grid11_cycle5_run3,6
grid11_cycle1_run4,21
grid11_cycle2_run4,52
grid11_cycle3_run4,17
grid11_cycle4_run4,10
grid11_cycle5_run4,1
grid11_cycle1_run5,81
grid11_cycle2_run5,85
grid11_cycle3_run5,16
grid11_cycle4_run5,12
grid11_cycle5_run5,7
grid11_cycle1_run6,64
grid11_cycle2_run6,81
grid11_cycle3_run6,0
grid11_cycle4_run6,13
grid11_cycle5_run6,5
grid11_cycle1_run7,27
grid11_cycle2_run7,79
grid11_cycle3_run7,67
grid11_cycle4_run7,6
grid11_cycle5_run7,6
grid11_cycle1_run8,9
grid11_cycle2_run8,22
grid11_cycle3_run8,2
grid11_cycle4_run8,3
grid11_cycle5_run8,5
grid11_cycle1_run9,55
grid11_cycle2_run9,85
grid11_cycle3_run9,6
grid11_cycle4_run9,0
grid11_cycle5_run9,3
grid12_cycle1_run0,9
grid12_cycle2_run0,25
grid12_cycle3_run0,30
grid12_cycle4_run0,40
grid12_cycle5_run0,59
grid12_cycle1_run1,0
grid12_cycle2_run1,17
grid12_cycle3_run1,18
grid12_cycle4_run1,0
grid12_cycle5_run1,11
grid12_cycle1_run2,5
grid12_cycle2_run2,12
grid12_cycle3_run2,22
grid12_cycle4_run2,23
grid12_cycle5_run2,18
grid12_cycle1_run3,9
grid12_cycle2_run3,50
grid12_cycle3_run3,6
grid12_cycle4_run3,17
grid12_cycle5_run3,12
grid12_cycle1_run4,0
grid12_cycle2_run4,6
grid12_cycle3_run4,12
grid12_cycle4_run4,12
grid12_cycle5_run4,25
grid12_cycle1_run5,0
grid12_cycle2_run5,19
grid12_cycle3_run5,25
grid12_cycle4_run5,25
grid12_cycle5_run5,21
grid12_cycle1_run6,0
