,0
grid7_cycle1_run9,47
grid7_cycle2_run9,50
grid7_cycle3_run9,54
grid7_cycle4_run9,59
grid7_cycle5_run9,55
grid8_cycle1_run0,46
grid8_cycle2_run0,57
grid8_cycle3_run0,55
grid8_cycle4_run0,52
grid8_cycle5_run0,53
grid8_cycle1_run1,42
grid8_cycle2_run1,52
grid8_cycle3_run1,45
grid8_cycle4_run1,49
grid8_cycle5_run1,50
grid8_cycle1_run2,47
grid8_cycle2_run2,43
grid8_cycle3_run2,43
grid8_cycle4_run2,39
grid8_cycle5_run2,43
grid8_cycle1_run3,27
grid8_cycle2_run3,36
grid8_cycle3_run3,35
grid8_cycle4_run3,50
grid8_cycle5_run3,48
grid8_cycle1_run4,12
grid8_cycle2_run4,37
grid8_cycle3_run4,48
grid8_cycle4_run4,50
grid8_cycle5_run4,50
grid8_cycle1_run5,22
grid8_cycle2_run5,32
grid8_cycle3_run5,50
grid8_cycle4_run5,49
grid8_cycle5_run5,37
grid8_cycle1_run6,50
grid8_cycle2_run6,51
grid8_cycle3_run6,51
grid8_cycle4_run6,50
grid8_cycle5_run6,44
grid8_cycle1_run7,40
grid8_cycle2_run7,47
grid8_cycle3_run7,56
grid8_cycle4_run7,48
grid8_cycle5_run7,51
grid8_cycle1_run8,37
grid8_cycle2_run8,46
grid8_cycle3_run8,56
grid8_cycle4_run8,56
grid8_cycle5_run8,57
grid8_cycle1_run9,23
grid8_cycle2_run9,26
grid8_cycle3_run9,24
grid8_cycle4_run9,27
grid8_cycle5_run9,28
grid9_cycle1_run0,10
grid9_cycle2_run0,17
grid9_cycle3_run0,40
grid9_cycle4_run0,39
grid9_cycle5_run0,42
grid9_cycle1_run1,25
grid9_cycle2_run1,41
grid9_cycle3_run1,53
grid9_cycle4_run1,50
grid9_cycle5_run1,53
grid9_cycle1_run2,48
grid9_cycle2_run2,52
grid9_cycle3_run2,56
grid9_cycle4_run2,50
grid9_cycle5_run2,50
grid9_cycle1_run3,12
grid9_cycle2_run3,34
grid9_cycle3_run3,43
grid9_cycle4_run3,55
grid9_cycle5_run3,57
grid9_cycle1_run4,5
grid9_cycle2_run4,40
grid9_cycle3_run4,50
grid9_cycle4_run4,53
grid9_cycle5_run4,52
grid9_cycle1_run5,39
grid9_cycle2_run5,26
grid9_cycle3_run5,51
grid9_cycle4_run5,56
grid9_cycle5_run5,54
grid9_cycle1_run6,48
grid9_cycle2_run6,31
grid9_cycle3_run6,45
grid9_cycle4_run6,53
grid9_cycle5_run6,53
grid9_cycle1_run7,9
grid9_cycle2_run7,48
grid9_cycle3_run7,42
grid9_cycle4_run7,50
grid9_cycle5_run7,51
grid9_cycle1_run8,0
grid9_cycle2_run8,32
grid9_cycle3_run8,33
grid9_cycle4_run8,35
grid9_cycle5_run8,35
grid9_cycle1_run9,55
grid9_cycle2_run9,52
grid9_cycle3_run9,53
grid9_cycle4_run9,48
grid9_cycle5_run9,50
grid10_cycle1_run0,39
grid10_cycle2_run0,54
grid10_cycle3_run0,52
grid10_cycle4_run0,57
grid10_cycle5_run0,56
grid10_cycle1_run1,42
grid10_cycle2_run1,32
grid10_cycle3_run1,51
grid10_cycle4_run1,51
grid10_cycle5_run1,55
grid10_cycle1_run2,30
grid10_cycle2_run2,48
grid10_cycle3_run2,52
grid10_cycle4_run2,50
grid10_cycle5_run2,47
grid10_cycle1_run3,41
grid10_cycle2_run3,47
grid10_cycle3_run3,55
grid10_cycle4_run3,54
grid10_cycle5_run3,55
grid10_cycle1_run4,30
grid10_cycle2_run4,34
grid10_cycle3_run4,55
grid10_cycle4_run4,56
grid10_cycle5_run4,58
grid10_cycle1_run5,47
grid10_cycle2_run5,57
grid10_cycle3_run5,56
grid10_cycle4_run5,52
grid10_cycle5_run5,56
grid10_cycle1_run6,27
grid10_cycle2_run6,53
grid10_cycle3_run6,54
grid10_cycle4_run6,53
grid10_cycle5_run6,56
grid10_cycle1_run7,37
grid10_cycle2_run7,46
grid10_cycle3_run7,52
grid10_cycle4_run7,54
grid10_cycle5_run7,53
grid10_cycle1_run8,34
grid10_cycle2_run8,41
grid10_cycle3_run8,55
grid10_cycle4_run8,54
grid10_cycle5_run8,57
grid10_cycle1_run9,60
grid10_cycle2_run9,49
grid10_cycle3_run9,58
grid10_cycle4_run9,48
grid10_cycle5_run9,50
grid11_cycle1_run0,53
grid11_cycle2_run0,58
grid11_cycle3_run0,56
grid11_cycle4_run0,58
grid11_cycle5_run0,56
grid11_cycle1_run1,36
grid11_cycle2_run1,55
grid11_cycle3_run1,55
grid11_cycle4_run1,55
grid11_cycle5_run1,53
grid11_cycle1_run2,40
grid11_cycle2_run2,57
grid11_cycle3_run2,55
grid11_cycle4_run2,56
grid11_cycle5_run2,56
grid11_cycle1_run3,39
grid11_cycle2_run3,53
grid11_cycle3_run3,55
grid11_cycle4_run3,54
grid11_cycle5_run3,56
grid11_cycle1_run4,50
grid11_cycle2_run4,56
grid11_cycle3_run4,56
grid11_cycle4_run4,53
grid11_cycle5_run4,53
grid11_cycle1_run5,50
grid11_cycle2_run5,47
grid11_cycle3_run5,58
grid11_cycle4_run5,54
grid11_cycle5_run5,47
grid11_cycle1_run6,35
grid11_cycle2_run6,52
grid11_cycle3_run6,55
grid11_cycle4_run6,57
grid11_cycle5_run6,57
grid11_cycle1_run7,46
grid11_cycle2_run7,49
grid11_cycle3_run7,56
grid11_cycle4_run7,56
grid11_cycle5_run7,56
grid11_cycle1_run8,25
grid11_cycle2_run8,46
grid11_cycle3_run8,53
grid11_cycle4_run8,52
grid11_cycle5_run8,54
grid11_cycle1_run9,52
grid11_cycle2_run9,56
grid11_cycle3_run9,55
grid11_cycle4_run9,55
grid11_cycle5_run9,54
grid12_cycle1_run0,27
grid12_cycle2_run0,45
grid12_cycle3_run0,41
grid12_cycle4_run0,39
grid12_cycle5_run0,55
grid12_cycle1_run1,8
grid12_cycle2_run1,61
grid12_cycle3_run1,66
grid12_cycle4_run1,56
grid12_cycle5_run1,55
grid12_cycle1_run2,0
grid12_cycle2_run2,31
grid12_cycle3_run2,28
grid12_cycle4_run2,31
grid12_cycle5_run2,29
grid12_cycle1_run3,19
grid12_cycle2_run3,49
grid12_cycle3_run3,46
grid12_cycle4_run3,39
grid12_cycle5_run3,52
grid12_cycle1_run4,33
grid12_cycle2_run4,42
grid12_cycle3_run4,41
grid12_cycle4_run4,36
grid12_cycle5_run4,55
grid12_cycle1_run5,19
grid12_cycle2_run5,34
grid12_cycle3_run5,33
grid12_cycle4_run5,31
grid12_cycle5_run5,53
grid12_cycle1_run6,51
grid12_cycle2_run6,52
grid12_cycle3_run6,58
grid12_cycle4_run6,54
grid12_cycle5_run6,51
grid12_cycle1_run7,34
grid12_cycle2_run7,25
grid12_cycle3_run7,42
grid12_cycle4_run7,41
grid12_cycle5_run7,51
grid12_cycle1_run8,17
grid12_cycle2_run8,23
grid12_cycle3_run8,44
grid12_cycle4_run8,46
grid12_cycle5_run8,55
grid12_cycle1_run9,8
grid12_cycle2_run9,19
grid12_cycle3_run9,51
grid12_cycle4_run9,48
grid12_cycle5_run9,58
