,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
grid2_cycle4_run2,264378,264162,263946,263730,263514,263298,272154,279930,271938,279714,271722,263082,279498,271506,271290,271074,279282,279066,263076,278850
grid2_cycle5_run2,278850,279066,279282,279498,279714,279930,271074,271290,271506,271722,271938,263298,263514,272154,263730,263946,264162,264378,278634,278628
grid2_cycle1_run3,279930,279714,279498,279282,279066,278850,278844,272154,279060,279931,279276,279492,279708,264378,279715,271938,279499,271722,279283,271506
grid2_cycle2_run3,279066,278850,279708,279282,279492,279276,278202,271722,279498,271938,271506,264162,277986,271290,263946,279060,271074,263730,278418,278844
grid2_cycle3_run3,279930,272154,279714,263076,279498,272148,264378,270636,262860,279282,270852,270420,279066,271938,262644,264372,278850,271722,270204,271506
grid2_cycle4_run3,271074,271290,271506,271722,271938,264162,263946,263730,263514,263298,264378,272154,278850,279066,279282,271068,271284,279498,263292,263508
grid2_cycle5_run3,279060,279276,278844,279492,279708,279924,272148,271932,279930,271716,271500,271284,271068,270642,270426,270210,279714,279498,279282,269994
grid2_cycle1_run4,271716,271932,271500,263940,264156,271284,278850,279066,271506,263724,271722,271068,279282,271290,271938,271074,279498,263508,279714,271926
grid2_cycle2_run4,271074,271290,271506,271722,271938,272154,272148,271932,271716,271500,271284,263514,263298,271068,263730,263946,264162,272142,271926,271710
grid2_cycle3_run4,278850,279066,279282,279498,279714,277548,271074,277764,279930,271290,271506,278844,279060,277980,279276,271722,263298,279492,263514,277554
grid2_cycle4_run4,279282,279498,279066,278850,271074,279714,271290,271506,271722,271938,263298,279930,263514,272154,263730,263946,272148,279276,279060,279492
grid2_cycle5_run4,271074,271290,271506,271722,279066,279282,278850,279498,279714,271938,279930,263946,264162,263730,271284,271500,271068,272154,271716,263514
grid2_cycle1_run5,279930,279714,279498,279931,272154,279282,279715,264378,278418,279066,278202,279708,278634,279499,278850,279492,271932,279276,271716,256602
